0.00038980081677436834,0.0014875635877251603,0.005240343641084819,0.009236749326000392,0.013529551717169257,0.017694620516394154,0.01592544339367719,0.014126067791888965,0.012632132234131285,0.0169479142581638,0.02102805129115236,0.021514451991452913,0.022167014733059907,0.014649500647382133,0.007380510158378564,0.0003578105412484917,-0.0067969696066293534,-0.004013795878791082,-0.0009643320115458906,-0.010261140928702103,-0.019768557650914814,-0.029443208083071954,-0.03259614914965689,-0.02533234987024785,-0.01928723626355544,-0.01304108127389274,-0.006593217975343354,-0.014752370203563693,-0.022847426339537548,-0.02007576204030695,-0.017027293742799755,-0.015032215542696853,-0.01331288999875574,-0.009781593157391308,-0.005797065996482218,-0.0089824112100002,-0.012362082606345536,-0.016152418820009208,-0.008539392915424467,-0.0006220479439128864,0.0058854094817594686,0.016972418127372022,0.024995679548316593,0.038875446303638456,0.05887306032277333,0.0848294630348594,0.10803831120227692,0.13984955132468604,0.17399993497662952,0.20984274632337058,0.2646438266970611,0.3212070301786618,0.37323097896838353,0.4262979274950699,0.4749586176024963,0.5181095562456209,0.5610028552738804,0.6042023865477787,0.6465812435530943,0.6942033555820043,0.7419093624336609,0.7898308691998015,0.8255818961482287,0.862097710331022,0.898918677719806,0.947266606799476,0.9959361927113847,1.0451642550340994,1.0883432893337477,1.1313974375322842,1.1747659309602378,1.2207250351146326,1.266710473057437,1.3158865994343674,1.365218949827398,1.4152196629294376,1.4657845374029166,1.5163413315727265,1.5630572609241846,1.6095962284671774,1.6558565901448556,1.7168364051517995,1.7651090081104452,1.8130609759291487,1.860571928371143,1.9084257455296016,1.9560625710897013,2.003359549861827,2.053201197272456,2.103471889766087,2.154200412311609,2.239113846861964,2.2881841662475715,2.337381767286874,2.3865336101290926,2.4358229277270675,2.4650820482205655,2.4938042516758014,2.529810169781875,2.5658148443650926,2.6228082512126787,2.6797984676471476,2.720359416205705,2.7675119729238027,2.814634830025766,2.8618200521753634,2.908154366458391,2.9546542599474956,3.0013845539139035,3.0539865774237747,3.105177980610331,3.156246760008694,3.2113702517061755,3.26647153158377,3.3217243857039915,3.4065778770444757,3.491602283764964,3.576677472590406,3.6442829783765514,3.6957113759495286,3.757106848839724,3.8178699693200353,3.8743831031382556,3.9312417621392597,3.988316816455047,4.028751964778309,4.069361550772075,4.109382640528664,4.149929495536622,4.19045401023943,4.283539767106911,4.334742319640495,4.3856856079135484,4.434153137741359,4.4831800789160825,4.5287174720920005,4.573956589134083,4.612261908720184,4.650584369521788,4.688384740499312,4.728645085154242,4.7689296522473965,4.8319469734490195,4.863794605277667,4.930492978669904,4.997769389767415,5.0652568331819445,5.115516316496725,5.1658208651791,5.213749871159915,5.26158442911772,5.307642166326122,5.354154129298203,5.400452350517033,5.456444238294994,5.512180158098292,5.5523274648919445,5.592416784518797,5.632431199940836,5.678631490826232,5.751224748073589,5.8355061914710395,5.925765093226301,6.021342224478041,6.121229711810313,6.197484550546315,6.276221057501289,6.3394308845041065,6.404252553423963,6.487429367545358,6.571694091864429,6.655154859108663,6.739616005304327,6.820353252397487,6.8958212109472115,6.978060078065745,7.061161647611649,7.144446361234279,7.228280078990701,7.312553076653556,7.397113334794772,7.481642823919395,7.551290890286896,7.621157757128355,7.699983334681093,7.778797542154239,7.892203921895015,8.00606323783901,8.114041920393403,8.222171212844314,8.3557140299808,8.46732648199733,8.600556765606203,8.717600582934493,8.834568277342637,8.951706607941814,9.035298105547339,9.11890934491902,9.196581101064066,9.274713946233431,9.357755708725989,9.44090875862007,9.539796145864297,9.639587126964539,9.73928294113631,9.83473517677403,9.930172188491406,10.030548186247511,10.130611839187567,10.230699447036454,10.310292458134798,10.40574648457665,10.50082370284082,10.595406280765825,10.689895513961437,10.754428593531507,10.840841928383337,10.92763388383177,11.032304749926114,11.120501776804455,11.201029979790153,11.280985752712812,11.366055539806629,11.450758004038297,11.536514130920168,11.622317578628016,11.70809674510441,11.79431923001907,11.879677426648357,11.96659018968361,12.05453303766664,12.142711036115413,12.23102035509846,12.32854534028257,12.426405146177967,12.50880155293671,12.57552128694201,12.657549991930017,12.742726535931942,12.827534923798785,12.919411269857404,13.011231482799717,13.090730803208261,13.17041990579763,13.249986133188276,13.330282281904196,13.410267446925028,13.498407009555795,13.586341850711541,13.672607720643732,13.762144132346338,13.851760379420522,13.941567365025069,14.028749764274302,14.115943768696884,14.202997230060951,14.289772426008172,14.377118669879852,14.464921867359033,14.58408433376827,14.703140309569203,14.807547421606174,14.911741453840218,14.992204221457502,15.072314998464426,15.151780842523298,15.230288282711705,15.379972467735639,15.509637393051547,15.63907559732096,15.76849881999085,15.895998897026734,16.00681232105469,16.11837929274365,16.215881063911503,16.31344076781384,16.41111342966593,16.50870807805787,16.609027920409904,16.709818506891203,16.80152545083434,16.89418209234649,16.987621372013564,17.055163784504174,17.183496417398533,17.312233188988344,17.421596061991867,17.531037952519064,17.63578419600703,17.740483208923486,17.841970294150805,17.94323823956747,18.044215677775583,18.14558223203623,18.219249347781364,18.307130784836033,18.39450754913987,18.481684191151555,18.5824071383601,18.68374965172983,18.78532733572844,18.876868026921933,18.989501957555415,19.101756446040422,19.214197633604783,19.317378051771843,19.42052207053718,19.52374223877176,19.644744063907446,19.76568437371559,19.88653103278037,19.987045896234697,20.087869892594703,20.178875898109407,20.275038981686542,20.37130112805291,20.492405415220627,20.613358989678474,20.733844145500893,20.839129522825388,20.94274310206619,21.042237724830535,21.128073234526287,21.209230959332103,21.286275700046872,21.364857328460488,21.440335832970828,21.51313853417745,21.56411232864883,21.624367756486887,21.68208736387059,21.737671541126907,21.783262696952615,21.82728675726021,21.84151179197464,21.887361600530895,21.93201714065936,21.969040471863185,22.00469958894471,22.039480580648924,22.072850259981646,22.10528133079836,22.137127812747227,22.16863902520025,22.192931202789897,22.21612085832672,22.24041657064658,22.263994039956103,22.28687780321511,22.314585795201257,22.346072558606576,22.37696162630362,22.420693559256186,22.463970323525203,22.50674553538147,22.531984114499124,22.556573041200892,22.58082141468789,22.60487308074126,22.628449064425194,22.651543483049966,22.674410532991185,22.6938349288381,22.71765297795502,22.741691895091325,22.747542508022203,22.759352232812798,22.77596893425969,22.79219307610745,22.808329634387263,22.82363766568206,22.838286329106317,22.85307978273668,22.887257668301555,22.92126340799685,22.93825249666464,22.997837341678537,23.031939642913905,23.06594012615396,23.100036770759527,23.135809516651477,23.17187488552595,23.201054560071864,23.22973010326339,23.25802251504637,23.286353123298312,23.340299108315264,23.39386335301919,23.44734978660676,23.483842361219274,23.520419049363998,23.542554930837053,23.579644354662452,23.60992503315791,23.640027397410858,23.66062263515594,23.68156745675033,23.704331195162194,23.727076457843445,23.74996564366512,23.77176440076936,23.789125703108315,23.78178923131347,23.796302210256417,23.809425647349872,23.821113294269615,23.833110573264836,23.844078921286794,23.85214035400786,23.859549003574422,23.86663175713211,23.870447256211527,23.886462927401254,23.901277458678972,23.915063190951837,23.922102842920665,23.924776093975627,23.927076995922953,23.93381975290487,23.940674415306987,23.962295403002827,23.98371904502835,24.00490981802111,24.0110698905644,24.017274042772787,24.022973012750327,24.0219441970196,24.020586763312824,24.01090488217013,24.008295524573132,24.007249237007215,24.005848160467373,24.004151776254016,23.995640963506187,23.98693116771639,23.97819114240654,23.990788543921653,24.003368392526628,24.00308770929611,24.00235954357561,23.996366471167615,24.004417121942883,24.012607928840072,24.02092163567424,24.016381569487145,24.01168902308894,24.007580640580027,24.000560257250882,23.99326873801784,23.98627611407721,23.97900310148703,23.97940690645897,23.97996843227331,23.980916111696207,23.99462248946956,24.008574834489504,24.024270519688496,24.040059579791734,24.05534670831519,24.063751602449816,24.07246494310538,24.081258245524637,24.07532012773614,24.069537639528484,24.07407851881635,24.08207696444621,24.090374753337937,24.10184313021887,24.113500979541367,24.12513181948009,24.13679123390414,24.139568461061565,24.13970532098904,24.139424280337465,24.13877479158642,24.136641966150346,24.134482264029995,24.132398739067103,24.12336513835001,24.11481791705703,24.111291260814262,24.104401580724154,24.093505215913527,24.07914039185436,24.07373116477006,24.06560113466338,24.051538964761978,24.026208397773527,23.998789637064633,23.969100972785327,23.93745231496478,23.92046637480875,23.902012610819494,23.875943656955833,23.848599076522184,23.820322270801576,23.792528896629143,23.763283816464487,23.731228818438286,23.698638600299432,23.65528283614462,23.61173472744722,23.567365085509444,23.52795091201806,23.48748896950543,23.445835316405212,23.391984580381806,23.33787396631904,23.283249534327542,23.234220842272258,23.184513645418413,23.13427118738059,23.07641382040757,23.018759732081357,22.977409798846907,22.935757608484398,22.88795424934717,22.840338842575903,22.795201778302847,22.751939868519663,22.708804490549777,22.66489080495876,22.620955702636557,22.57668828370712,22.520765558519688,22.464291238827165,22.411815898415437,22.359207181104534,22.30805583522044,22.256760892042703,22.20526651719507,22.154231577645543,22.11964064367731,22.051577933285074,21.984054348963056,21.916679007092288,21.864078727618576,21.811704464506132,21.76582759250963,21.719325441786907,21.672669356443862,21.626470139324663,21.55308639636311,21.480166295302123,21.42316124731942,21.366048184321,21.309232534949263,21.252956357676013,21.1966775687228,21.08723948453863,21.017351870095126,20.94756450368853,20.877872563256506,20.80862436672022,20.74648491511698,20.682277438734726,20.61861841895241,20.575177996640164,20.531893335010313,20.473517446101695,20.415307648515977,20.356587791074382,20.309238124750223,20.261843059156043,20.214980347273176,20.156731924215446,20.098298157748754,20.04701683594103,19.995266320926202,19.946802692740953,19.89829631278896,19.850004287833542,19.811026605238276,19.772323515495227,19.733830266288297,19.67742700883606,19.621373526191512,19.576175975723682,19.530932293062904,19.485353857259454,19.434747832023323,19.39208970680426,19.349054337404198,19.296302087083607,19.2440115332192,19.192024335401584,19.13280130977075,19.07391642004175,19.015040559401296,18.970799507886326,18.92729874237143,18.883718520959324,18.828007091048374,18.772402283970248,18.72736313645283,18.68163930453217,18.641265108544754,18.60072344618788,18.54088270913317,18.491237225388243,18.44027116574853,18.378975993803408,18.314077137850166,18.24615594359598,18.095640529052087,17.94249790120892,17.856667081234434,17.768540172251498,17.699588505317603,17.628405026428133,17.558958857224486,17.48778818132974,17.415162197012553,17.333782083140363,17.258798804231564,17.174842444153725,17.089797367054835,17.00388876248661,16.906386375805987,16.80839434054481,16.70939124901691,16.6210415387846,16.532015231810163,16.441896125567066,16.339281798079398,16.23616327015183,16.142909058615434,16.04880325368893,15.955691058837944,15.861922870563532,15.760330099840386,15.658482741716536,15.557240114083282,15.451872021011248,15.346004237203037,15.222824828714538,15.123508272434416,15.023488462296502,14.929234629091043,14.834865641830637,14.739464583754659,14.643840541489512,14.537227513318921,14.430571307944124,14.323788253374106,14.223606053405211,14.123373436117609,14.023094447655028,13.938278648807632,13.85323731026849,13.768683609491326,13.672806373972028,13.576140725371411,13.479098545140038,13.373109603291194,13.266482371152561,13.16224929589129,13.057700757152274,12.95273965179799,12.852661720490113,12.752766002604979,12.652913017580737,12.549260838831534,12.445821384160778,12.342067642123679,12.233010147081172,12.12908624422567,12.020165091948925,11.919231403852487,11.818124988806375,11.715419700633872,11.612478762606493,11.50742572420787,11.402270887375787,11.297426959960578,11.19058921693839,11.083937317448875,10.984273127955193,10.88981840838832,10.795153269766374,10.700352119064368,10.606413566185504,10.505820494478009,10.404802902955964,10.296399225333229,10.18775866901739,10.079237510928513,9.97018486839475,9.861691420423941,9.753667513173939,9.652756004663786,9.551596302552488,9.454163336043193,9.353410317972935,9.251531846336668,9.149894134817995,9.00719076877993,8.86455539439113,8.752893388701846,8.64140243243608,8.529642700032928,8.432861907213065,8.336422728871002,8.240484536015373,8.141190267345639,8.042077550847612,7.970071390779374,7.877821146799197,7.785310282836874,7.692316595384386,7.596132621618651,7.499198267713116,7.3306280740353005,7.161802803490888,6.993316790030309,6.869085427253257,6.74493688863655,6.630015122773514,6.51544418698581,6.398413306562741,6.281477636606205,6.165165671068209,6.069108933356412,5.973290080748176,5.878347582818291,5.783531795925416,5.678651548978017,5.573947956821613,5.4936546812580245,5.38373803843408,5.273868731574763,5.169426910844383,5.064993473833252,4.872512655063269,4.6804554034300345,4.488773327137833,4.388509053266137,4.2880421907226225,4.191615247995687,4.095146797055134,3.998669265714821,3.9006781305183362,3.8025011466052057,3.7041467805544483,3.6085452297168876,3.5136470264700788,3.422911875458745,3.3252213123257452,3.2277884213852746,3.1176801720237832,3.007439533649568,2.918378480197221,2.8296208288874727,2.741052232940441,2.6530717344972676,2.564772098890634,2.476607771424889,2.365883538258591,2.255697865384046,2.1503680382618873,2.047599641288509,1.9520914995326828,1.864379449854941,1.7856307486606275,1.7168861335179637,1.6545223511666285,1.598163691476884,1.5485398935339232,1.5048312676910294,1.4665289494262224,1.4410037104505231,1.4178054922391745,1.3818259815774794,1.346925382935514,1.3131640790966912,1.29354594445281,1.2747231357065625,1.2476426806042724,1.2213675992898623,1.19562023826274,1.170464832029399,1.1455752284579463,1.125813704227636,1.0998477621681784,1.0743224923163446,1.04919238956196,1.0228193682550635,0.9928375097825772,0.9630659705366987,0.9333051860362738,0.9138037426646206,0.8944183694922597,0.8654248270252655,0.8357147884483088,0.8041543195940949,0.772249038018867,0.7634254242642872,0.7302079274095633,0.7040633181263394,0.6777028278465679,0.6511361024085391,0.6278823198357484,0.6049942626926863,0.5913679063821947,0.5777395169200169,0.564089105329734,0.5406603062119828,0.5176776115015421,0.4993609499537547,0.48133135307375835,0.4742644136398122,0.45898879024821804,0.4435571607700063,0.3668118088874876,0.2898907487916135,0.21266432311094866,0.16418059111505692,0.11527777934603715,0.06615726288323058,0.028713409582172635,-0.008461017952575586,-0.0456017636348136,-0.07782461092784285,-0.1103382246723799,-0.14759461225835382,-0.1846381554762574,-0.22131074348305058,-0.24718383260392912,-0.27390698023943255,-0.3007718080981048,-0.3136041521807295,-0.32600060979647855,-0.3391138211292531,-0.3574961167928992,-0.3743200876437225,-0.3913288867424208,-0.40774787865856865,-0.4348898623023247,-0.461911465257622,-0.48870357118254193,-0.5105242497134806,-0.5288008737660124,-0.543442921319082,-0.5470456019323957,-0.548078220340514,-0.5589991571009338,-0.5678684982628943,-0.5615796606366014,-0.5784565916688283,-0.5951114422114349,-0.6025120179215895,-0.609695206463076,-0.6164916881903925,-0.6135176064969489,-0.6103146139475563,-0.606876285906566,-0.6088377471769605,-0.610534201139602,-0.6207855149336521,-0.6309771872025528,-0.6331927483106246,-0.6350152059481361,-0.6331899264396215,-0.6306779291154095,-0.6264974915759208,-0.6222426037559149,-0.6159352191317203,-0.608954173517675,-0.6014826831912888,-0.5952922998678084,-0.5889857882002392,-0.5912550440497548
